date,fed,y2,y5,y10,fed_fitted_p,y2_q_sse,y5_q_sse,y10_q_sse,y2_q_ratio,y5_q_ratio,y10_q_ratio
2001-01-31,0.055,0.0457,0.0476999999999999,0.0511,0.06452636379347976,0.05304909777081897,0.05075922151686455,0.04816463808244496,0.05504171283691074,0.0549706965423772,0.054552874397406005
2001-02-28,0.055,0.0438999999999999,0.0466,0.049,0.05462165714011788,0.05304909777081897,0.05075922151686455,0.04816463808244496,0.05504171283691074,0.0549706965423772,0.054552874397406005
2001-03-30,0.05,0.0418,0.0455999999999999,0.0492,0.05462165714011788,0.04882175828126343,0.047411543382315555,0.04578545897300251,0.050155308895818804,0.050248295715469925,0.05008771609813607
2001-04-30,0.045,0.0428,0.0489,0.0533999999999999,0.04966930381343694,0.04459441879170788,0.04406386524776655,0.04340627986356006,0.04526890495472686,0.04552589488856264,0.04562255779886614
2001-05-31,0.04,0.0419,0.0491,0.0538,0.044716950486755995,0.04036707930215233,0.04071618711321756,0.041027100754117606,0.04038250101363492,0.04080349406165537,0.041157399499596216
2001-06-29,0.0375,0.0424,0.0495,0.0541,0.039764597160075056,0.03825340955737456,0.03904234804594305,0.03983751119939638,0.03793929904308895,0.03844229364820174,0.038924820349961246
2001-07-31,0.0375,0.038,0.0453,0.0504999999999999,0.03728842049673459,0.03825340955737456,0.03904234804594305,0.03983751119939638,0.03793929904308895,0.03844229364820174,0.038924820349961246
2001-08-31,0.035,0.0363,0.0438,0.0483,0.03728842049673459,0.03613973981259679,0.03736850897866856,0.038647921644675155,0.03549609707254298,0.036081093234748104,0.036692241200326284
2001-09-28,0.03,0.0285,0.038,0.0458999999999999,0.03481224383339412,0.03191240032304125,0.034020830844119554,0.0362687425352327,0.030609693131451034,0.031358692407840824,0.03222708290105636
2001-10-31,0.025,0.0242,0.0348,0.0423,0.029859890506713175,0.0276850608334857,0.03067315270957056,0.03388956342579025,0.025723289190359096,0.026636291580933558,0.027761924601786427
2001-11-30,0.02,0.0283999999999999,0.0406,0.0475,0.024907537180032236,0.023457721343930156,0.027325474575021557,0.0315103843163478,0.020836885249267155,0.021913890754026284,0.023296766302516498
2001-12-31,0.0175,0.0302999999999999,0.043,0.0504999999999999,0.019955183853351294,0.021344051599152383,0.025651635507747062,0.03032079476162657,0.018393683278721186,0.019552690340572648,0.021064187152881532
